# J2K model output
# 
#date/time	precip	tmeam	rhum	sunh	rain	snow	solRad	netRad	potETP
1984-03-15 07:30	0.0	-0.9	86.1093531407708	9.2	0.0	0.0	14.798535752020936	6.473436070814575	0.6728175035187273
1984-03-16 07:30	0.0	-2.5	98.0575441961482	2.1	0.0	0.0	7.911434575449791	6.6274289867984315	0.2986391555546978
1984-03-17 07:30	0.0	-3.45	98.05813063468395	3.8	0.0	0.0	9.697779962585185	6.746168592029587	0.29756325340466516
1984-03-18 07:30	0.0	-4.75	96.95319783183216	0.0	0.0	0.0	5.983078264115403	6.711219208662488	0.28910559112701634
1984-03-19 07:30	0.0	-5.3	82.86765893056305	9.6	0.0	0.0	15.770766904470094	7.056608944737645	0.6088131844390859
1984-03-20 07:30	0.0	-4.45	68.90285994052104	10.3	0.0	0.0	16.626514844576263	7.060515414681726	0.960934603240863
1984-03-21 07:30	0.0	-1.55	76.08731820566206	9.8	0.0	0.0	16.26025371042855	7.244536277423195	0.9695748477452806
1984-03-22 07:30	0.0	-0.9	76.00468414976199	9.8	0.0	0.0	16.402317524230998	7.385449045511518	1.0131540760587479
1984-03-23 07:30	0.0	-0.25	73.06928266535758	8.6	0.0	0.0	15.296302965589996	7.445872336680492	1.1295821282822456
1984-03-24 07:30	0.16	2.5	61.05401725186867	6.4	0.16	0.0	13.127444842885565	7.388501356534239	1.7775006495399337
1984-03-25 07:30	0.32	1.75	88.03494551318332	0.0	0.284	0.03600000000000002	6.50898424870442	7.142353809495966	0.772082544634434
1984-03-26 07:30	0.78	1.25	92.98359433006588	2.7	0.59475	0.18525000000000005	9.44209377855426	7.444787079676202	0.5662780576445544
1984-03-27 07:30	9.69	0.8	98.04302297650655	0.1	6.298499999999999	3.3915	6.764124106872859	7.213517532195313	0.3208135438199331
1984-03-28 07:30	5.41	2.95	98.03694411751135	0.0	5.41	0.0	6.731522946320678	7.238342953256048	0.3264435374672439
1984-03-29 07:30	3.53	2.4	98.9451237005862	0.0	3.53	0.0	6.805124690979443	7.293845659773536	0.31114774579894333
1984-03-30 07:30	2.0	-1.15	92.09432528096106	0.7	0.32499999999999996	1.675	7.636802645431562	7.497811772988937	0.5994668882530594
1984-03-31 07:30	3.1	-1.85	97.89481856181078	0.0	0.0	3.1	6.951305229247715	7.434269159497587	0.4126466038806084
1984-04-01 07:30	25.03	-1.65	99.07677137526939	0.0	0.9386249999999995	24.091375000000003	7.023833126728165	7.482507427781101	0.40186083187891947
1984-04-02 07:30	17.35	-3.45	99.10969235730789	0.0	0.0	17.35	7.095952776546077	7.538575159844983	0.2779013207846858
1984-04-03 07:30	4.33	-4.55	98.98036434580936	0.0	0.0	4.33	7.167639645751243	7.591689030150402	0.36835180772943926
1984-04-04 07:30	4.06	-3.3	98.05704710897926	0.0	0.0	4.06	7.23886958874628	7.6504553131844855	0.519678783760429
1984-04-05 07:30	5.04	-1.7	97.10179382279	3.9	0.12599999999999956	4.914000000000001	11.66645125472524	8.417286410134462	0.5691943409645179
1984-04-06 07:30	0.93	-1.0	99.09890410110135	0.0	0.18599999999999997	0.7440000000000001	7.379864111968708	7.747338302038623	0.3836804809891234
1984-04-07 07:30	0.0	-0.65	99.95173334596925	0.0	0.0	0.0	7.449582426750452	7.793880038323438	0.35155568678034776
1984-04-08 07:30	0.0	0.25	94.92772411735868	0.0	0.0	0.0	7.518751300599989	7.867837321705388	0.6270022643063586
1984-04-09 07:30	0.58	-0.5	94.0019685439181	0.0	0.18849999999999997	0.3915	7.587348662185375	7.927281518036336	0.6704576206997679
1984-04-10 07:30	2.06	0.3	93.99460095071038	2.5	1.0815	0.9785000000000001	10.510428362671844	8.509880924315729	0.6646298834375126
1984-04-11 07:30	0.0	1.25	97.90736918257447	0.8	0.0	0.0	8.640065983290464	8.180788460879576	0.5669408870141543
1984-04-12 07:30	0.36	1.0	97.09274926660999	0.0	0.252	0.10800000000000001	7.78949752693733	8.054598881211191	0.5784194952373868
1984-04-13 07:30	0.0	2.45	79.06320666197895	5.7	0.0	0.0	14.442203566256593	9.403608335312423	1.3374698603259367
1984-04-14 07:30	0.0	5.95	66.06478968852446	11.4	0.0	0.0	21.142879885010544	10.538021367790243	2.2328490302354043
