#wind.dat Min Temperatur									
@dataValueAttribs									
wind	0	999	m/s						
@dataSetAttribs									
missingDataVal	-99								
dataStart	01.01.1970 07:30								
dataEnd	31.12.2000 07:30								
tres	d								
@statAttribVal									
name	PLAUEN (MNS	GERA-Leumnitz							
ID	4420	-99							
elevation	386	311.0							
x	4509438.51	4509438.5							
y	5594007.771	5638819.6							
dataColumn	1	2							
@dataVal									
05.01.1971	07:30	1.31	2.76															
06.01.1971	07:30	1.20	3.06															
07.01.1971	07:30	4.54	5.45															
08.01.1971	07:30	4.37	5.26															
09.01.1971	07:30	2.19	4.20															
10.01.1971	07:30	1.31	2.06															
11.01.1971	07:30	2.47	1.43															
12.01.1971	07:30	4.03	2.62															
13.01.1971	07:30	1.31	1.67															
14.01.1971	07:30	2.91	1.09															
15.01.1971	07:30	3.86	4.03															
16.01.1971	07:30	2.76	3.53															
17.01.1971	07:30	2.06	2.19															
18.01.1971	07:30	2.91	4.37															
19.01.1971	07:30	4.90	4.54															
20.01.1971	07:30	5.08	3.86															
21.01.1971	07:30	3.53	2.47															
22.01.1971	07:30	4.03	4.20															
23.01.1971	07:30	6.41	6.21															
24.01.1971	07:30	6.41	6.61															
25.01.1971	07:30	5.08	4.03															
26.01.1971	07:30	6.81	5.83															
27.01.1971	07:30	5.08	5.45															
28.01.1971	07:30	4.54	4.90															
29.01.1971	07:30	3.22	3.70															
30.01.1971	07:30	1.93	2.33															
31.01.1971	07:30	2.91	3.22															
01.02.1971	07:30	4.90	4.03															
02.02.1971	07:30	3.53	2.91															
03.02.1971	07:30	4.37	4.90															
04.02.1971	07:30	1.67	1.67															
05.02.1971	07:30	0.38	0.79															
06.02.1971	07:30	2.19	2.06															
07.02.1971	07:30	2.47	2.19															
08.02.1971	07:30	3.53	3.86															
09.02.1971	07:30	2.33	2.76															
10.02.1971	07:30	0.70	0.70															
11.02.1971	07:30	1.67	2.47															
12.02.1971	07:30	4.54	4.72															
13.02.1971	07:30	4.72	6.41															
14.02.1971	07:30	3.70	4.20															
15.02.1971	07:30	5.26	4.72															
16.02.1971	07:30	3.53	3.22															
17.02.1971	07:30	2.62	2.91															
18.02.1971	07:30	4.37	3.70															
19.02.1971	07:30	2.06	1.67															
20.02.1971	07:30	0.79	0.70															
21.02.1971	07:30	4.37	3.70															
22.02.1971	07:30	3.22	3.53															
23.02.1971	07:30	4.37	3.86															
24.02.1971	07:30	2.76	2.62															
25.02.1971	07:30	5.45	5.26															
26.02.1971	07:30	5.45	4.72															
27.02.1971	07:30	2.47	2.47															
28.02.1971	07:30	6.21	6.41															
01.03.1971	07:30	4.37	2.47															
02.03.1971	07:30	0.89	1.09															
03.03.1971	07:30	2.91	2.91															
04.03.1971	07:30	2.47	2.06															
05.03.1971	07:30	2.06	1.80															
06.03.1971	07:30	4.37	2.19															
07.03.1971	07:30	4.90	3.86															
08.03.1971	07:30	0.53	1.43															
09.03.1971	07:30	1.09	2.47															
10.03.1971	07:30	3.70	4.54															
11.03.1971	07:30	6.61	8.27															
12.03.1971	07:30	2.33	3.22															
13.03.1971	07:30	3.06	4.37															
14.03.1971	07:30	1.55	2.76															
15.03.1971	07:30	1.55	2.62															
16.03.1971	07:30	0.70	1.67															
17.03.1971	07:30	4.54	4.54															
18.03.1971	07:30	3.86	4.20															
19.03.1971	07:30	3.22	2.33															
20.03.1971	07:30	1.43	2.47															
21.03.1971	07:30	0.79	2.19															
22.03.1971	07:30	5.45	5.26															
23.03.1971	07:30	4.90	4.54															
24.03.1971	07:30	4.20	5.08															
25.03.1971	07:30	4.20	6.02															
26.03.1971	07:30	2.06	2.33															
27.03.1971	07:30	1.43	1.09															
28.03.1971	07:30	1.67	1.43															
29.03.1971	07:30	2.76	2.76															
30.03.1971	07:30	3.86	3.86															
31.03.1971	07:30	1.20	1.67															
01.04.1971	07:30	2.06	1.55															
02.04.1971	07:30	1.93	1.67															
03.04.1971	07:30	1.55	1.55															
04.04.1971	07:30	1.80	1.55															
05.04.1971	07:30	1.55	1.80															
06.04.1971	07:30	2.91	2.19															
07.04.1971	07:30	1.43	1.55															
08.04.1971	07:30	1.20	2.06															
09.04.1971	07:30	1.67	1.67															
10.04.1971	07:30	4.37	2.91															
11.04.1971	07:30	3.22	2.19															
12.04.1971	07:30	1.31	1.67															
13.04.1971	07:30	2.19	1.93															
14.04.1971	07:30	2.33	2.47															
15.04.1971	07:30	1.43	1.67															
16.04.1971	07:30	3.22	4.20															
17.04.1971	07:30	4.72	3.70															
18.04.1971	07:30	2.19	2.47															
19.04.1971	07:30	1.67	1.55															
20.04.1971	07:30	2.19	1.55															
21.04.1971	07:30	1.67	2.33															
22.04.1971	07:30	1.55	1.93															
23.04.1971	07:30	2.19	3.53															
24.04.1971	07:30	1.93	2.47															
25.04.1971	07:30	2.33	3.06															
26.04.1971	07:30	1.43	1.80															
27.04.1971	07:30	4.20	3.53															
28.04.1971	07:30	2.62	3.06															
29.04.1971	07:30	3.53	4.37															
30.04.1971	07:30	2.91	2.62															
01.05.1971	07:30	3.86	4.90															
02.05.1971	07:30	3.86	3.70															
03.05.1971	07:30	2.47	2.76															
04.05.1971	07:30	2.19	1.93															
05.05.1971	07:30	1.80	2.47															
06.05.1971	07:30	1.09	1.80															
07.05.1971	07:30	0.99	3.37															
08.05.1971	07:30	2.76	1.80															
09.05.1971	07:30	3.53	2.19															
10.05.1971	07:30	2.33	1.67															
11.05.1971	07:30	1.20	2.33															
12.05.1971	07:30	2.06	2.06															
13.05.1971	07:30	2.47	2.06															
14.05.1971	07:30	2.19	1.20															
15.05.1971	07:30	1.93	2.19															
16.05.1971	07:30	2.33	2.91															
17.05.1971	07:30	3.06	2.91															
18.05.1971	07:30	2.62	2.19															
19.05.1971	07:30	1.93	2.06															
20.05.1971	07:30	1.93	1.93															
21.05.1971	07:30	2.47	1.93															
22.05.1971	07:30	1.80	2.47															
23.05.1971	07:30	2.19	3.70															
24.05.1971	07:30	1.55	1.67															
25.05.1971	07:30	1.20	0.79															
26.05.1971	07:30	1.09	2.06															
27.05.1971	07:30	2.06	2.19															
28.05.1971	07:30	1.93	1.93															
29.05.1971	07:30	1.43	2.33															
30.05.1971	07:30	3.70	2.19															
31.05.1971	07:30	2.62	1.09															
01.06.1971	07:30	2.47	1.67															
02.06.1971	07:30	1.55	2.19															
03.06.1971	07:30	1.09	1.43															
04.06.1971	07:30	1.55	0.99															
05.06.1971	07:30	1.67	1.09															
06.06.1971	07:30	2.76	1.67															
07.06.1971	07:30	2.47	2.62															
08.06.1971	07:30	1.31	1.55															
09.06.1971	07:30	1.43	1.09															
10.06.1971	07:30	0.79	0.53															
11.06.1971	07:30	2.47	2.19															
12.06.1971	07:30	3.06	3.22															
13.06.1971	07:30	3.70	3.70															
14.06.1971	07:30	1.67	1.80															
15.06.1971	07:30	2.62	2.33															
16.06.1971	07:30	4.54	3.70															
17.06.1971	07:30	3.22	3.53															
18.06.1971	07:30	2.76	2.47															
19.06.1971	07:30	3.06	2.76															
20.06.1971	07:30	2.19	2.19															
21.06.1971	07:30	3.53	4.72															
22.06.1971	07:30	4.20	4.37															
23.06.1971	07:30	2.91	3.53															
24.06.1971	07:30	1.67	1.09															
25.06.1971	07:30	1.43	1.43															
26.06.1971	07:30	2.47	2.06															
27.06.1971	07:30	4.37	4.37															
28.06.1971	07:30	3.86	4.20															
29.06.1971	07:30	6.21	6.61															
30.06.1971	07:30	2.91	2.62															
01.07.1971	07:30	4.20	4.54															
02.07.1971	07:30	3.22	3.53															
03.07.1971	07:30	2.19	1.55															
04.07.1971	07:30	1.80	1.67															
05.07.1971	07:30	1.93	1.43															
06.07.1971	07:30	2.06	1.43															
07.07.1971	07:30	1.80	1.43															
08.07.1971	07:30	1.80	1.09															
09.07.1971	07:30	0.89	1.09															
10.07.1971	07:30	0.99	0.99															
11.07.1971	07:30	1.55	1.43															
12.07.1971	07:30	1.67	1.31															
13.07.1971	07:30	2.76	2.91															
14.07.1971	07:30	1.43	2.06															
15.07.1971	07:30	2.76	3.70															
16.07.1971	07:30	3.22	3.70															
17.07.1971	07:30	1.80	2.33															
18.07.1971	07:30	2.06	1.43															
19.07.1971	07:30	1.67	1.67															
20.07.1971	07:30	1.31	0.99															
21.07.1971	07:30	1.09	1.67															
22.07.1971	07:30	1.20	1.31															
23.07.1971	07:30	2.19	2.06															
24.07.1971	07:30	1.93	1.80															
25.07.1971	07:30	2.76	2.76															
26.07.1971	07:30	2.91	2.47															
27.07.1971	07:30	2.19	2.06															
28.07.1971	07:30	3.53	2.62															
29.07.1971	07:30	1.80	1.09															
30.07.1971	07:30	1.31	1.31															
31.07.1971	07:30	2.33	2.06															
01.08.1971	07:30	3.53	2.19															
02.08.1971	07:30	2.47	2.47															
03.08.1971	07:30	3.86	3.22															
04.08.1971	07:30	3.53	3.53															
05.08.1971	07:30	1.43	2.06															
06.08.1971	07:30	2.19	2.91															
07.08.1971	07:30	3.86	4.37															
08.08.1971	07:30	2.33	2.06															
09.08.1971	07:30	2.33	2.19															
10.08.1971	07:30	1.80	2.33															
11.08.1971	07:30	3.37	4.03															
12.08.1971	07:30	2.91	3.22															
13.08.1971	07:30	2.91	3.22															
14.08.1971	07:30	3.37	4.54															
15.08.1971	07:30	4.20	4.37															
16.08.1971	07:30	1.67	1.93															
17.08.1971	07:30	1.20	1.43															
18.08.1971	07:30	2.06	1.67															
19.08.1971	07:30	2.33	1.80															
20.08.1971	07:30	2.47	2.06															
21.08.1971	07:30	1.43	1.67															
22.08.1971	07:30	1.09	1.09															
23.08.1971	07:30	2.06	2.47															
24.08.1971	07:30	2.91	2.76															
25.08.1971	07:30	2.19	3.06															
26.08.1971	07:30	1.67	2.47															
27.08.1971	07:30	4.37	3.53															
28.08.1971	07:30	3.86	4.54															
29.08.1971	07:30	2.91	2.62															
30.08.1971	07:30	2.76	3.06															
31.08.1971	07:30	2.76	3.22															
01.09.1971	07:30	2.47	3.86															
02.09.1971	07:30	2.33	2.91															
03.09.1971	07:30	0.99	1.80															
04.09.1971	07:30	1.67	2.19															
05.09.1971	07:30	2.33	2.06															
06.09.1971	07:30	2.06	2.76															
07.09.1971	07:30	1.43	1.43															
08.09.1971	07:30	1.67	1.31															
09.09.1971	07:30	2.76	2.76															
10.09.1971	07:30	2.33	2.47															
11.09.1971	07:30	0.45	0.70															
12.09.1971	07:30	1.55	1.80															
13.09.1971	07:30	2.33	2.33															
14.09.1971	07:30	1.31	1.80															
15.09.1971	07:30	1.67	1.80															
16.09.1971	07:30	1.67	1.93															
17.09.1971	07:30	1.43	1.09															
18.09.1971	07:30	1.09	2.19															
19.09.1971	07:30	1.43	2.06															
