# rain.dat rainfall uncorrected							
@dataValueAttribs							
rain	0	9999	mm				
@dataSetAttribs							
missingDataVal	-99						
dataStart	01.01.1970	07:30:00					
dataEnd	31.12.2000	07:30:00					
tres	d						
@statAttribVal							
name		TANNA	OETTERSDORF	PAHREN	STAITZ (TAL	GOEHREN-DOE	GOESCHITZ
24.11.1974	07:30:00	0	0	0.983371967	0.983371967	0.983371967	0
25.11.1974	07:30:00	4.569362904	0	1.467298455	1.174161619	1.174161619	3.06406916
26.11.1974	07:30:00	0.593699457	3.465314609	0.593699457	0	0	0
27.11.1974	07:30:00	9.285727484	1.764261312	7.780984659	4.669746101	4.569362904	6.777560252
28.11.1974	07:30:00	5.372421101	0.801360808	1.271227227	2.362815693	2.362815693	0
29.11.1974	07:30:00	2.863551465	1.665007307	4.669746101	3.66600572	3.866725628	2.063050667
30.11.1974	07:30:00	3.766362679	2.963799086	2.663139914	1.764261312	1.665007307	3.565655917
01.12.1974	07:30:00	0.983371967	0.643966595	1.174161619	1.56599767	1.665007307	1.174161619
02.12.1974	07:30:00	0.801360808	0.801360808	0	0.643966595	0.593699457	0
03.12.1974	07:30:00	1.174161619	0.717480261	1.271227227	1.764261312	1.764261312	0.717480261
04.12.1974	07:30:00	1.36899972	0.983371967	2.462875389	2.262816675	2.462875389	3.264663907
05.12.1974	07:30:00	8.483254925	2.063050667	4.569362904	8.382936839	8.683884987	6.376130583
06.12.1974	07:30:00	17.60567043	11.09085854	15.701824	14.90009954	15.40118511	19.50921078
07.12.1974	07:30:00	44.0398052	30.32528164	38.13411085	27.92217585	27.12109092	45.34096952
08.12.1974	07:30:00	10.18836375	8.282616697	5.372421101	5.573176532	5.372421101	8.583570969
09.12.1974	07:30:00	2.562986113	1.665007307	0	1.174161619	0.983371967	1.56599767
10.12.1974	07:30:00	0	1.271227227	1.467298455	1.963316409	1.863710238	1.56599767
11.12.1974	07:30:00	16.10266184	5.071278749	1.56599767	5.472799523	5.372421101	8.081970187
12.12.1974	07:30:00	6.677205989	5.472799523	6.576849609	5.673552013	5.874298	5.874298
13.12.1974	07:30:00	3.619992315	4.608919348	4.113822307	2.155499678	1.96463771	1.96463771
14.12.1974	07:30:00	2.73656317	1.68322544	1.96463771	1.244928994	1.168946893	1.68322544
15.12.1974	07:30:00	1.56599767	1.271227227	1.56599767	1.56599767	1.764261312	1.07807131
16.12.1974	07:30:00	4.268218851	1.764261312	0.617582193	0.617582193	0.617582193	1.764261312
17.12.1974	07:30:00	11.291395	10.58948925	9.085121132	7.379640756	7.580317002	9.386027791
18.12.1974	07:30:00	0.643966595	0.801360808	1.56599767	2.362815693	2.462875389	1.56599767
19.12.1974	07:30:00	0.593699457	0	0	0.617582193	0.617582193	0
20.12.1974	07:30:00	0	0	0	0	0	0
21.12.1974	07:30:00	0	0	0	0	0	0
22.12.1974	07:30:00	0	0	0	0	0	0
23.12.1974	07:30:00	0	0	0	0	0	0
24.12.1974	07:30:00	0.717480261	0	0	0	0	0
25.12.1974	07:30:00	0.801360808	8.282616697	1.467298455	0.890741403	0.983371967	4.970896169
26.12.1974	07:30:00	12.59473567	13.69738119	12.09347978	12.69498271	12.89547276	10.79004187
27.12.1974	07:30:00	3.565655917	5.272041395	5.272041395	3.06406916	2.863551465	1.963316409
28.12.1974	07:30:00	4.569362904	1.963316409	3.364983343	2.663139914	2.663139914	4.268218851
29.12.1974	07:30:00	6.476491133	5.673552013	9.787210309	8.683884987	8.984815051	10.48921043
30.12.1974	07:30:00	0.643966595	3.264663907	2.863551465	1.963316409	1.764261312	6.777560252
31.12.1974	07:30:00	1.56599767	1.07807131	1.271227227	1.174161619	1.174161619	1.56599767
01.01.1975	07:30:00	3.164358374	2.262816675	1.36899972	1.467298455	1.665007307	1.963316409
02.01.1975	07:30:00	0	0	1.174161619	0.617582193	0.617582193	0
03.01.1975	07:30:00	0	0	0	0	0	0
04.01.1975	07:30:00	0	0	0	0	0	0
05.01.1975	07:30:00	0	0	0.617582193	0	0	0
06.01.1975	07:30:00	0.717480261	0	0	0.617582193	0.617582193	0.617582193
07.01.1975	07:30:00	2.963799086	1.863710238	4.870513031	7.780984659	8.081970187	3.66600572
08.01.1975	07:30:00	2.7633302	1.271227227	1.36899972	2.562986113	2.663139914	1.56599767
09.01.1975	07:30:00	0	0	0	0	0	0
10.01.1975	07:30:00	0	0	0	0	0	0
11.01.1975	07:30:00	0	0	0.593699457	0	0	0
12.01.1975	07:30:00	0	0	0.617582193	0.890741403	0.983371967	0
13.01.1975	07:30:00	0.643966595	0.717480261	0.643966595	0.593699457	0.593699457	0
14.01.1975	07:30:00	0	0	0	0	0	0
15.01.1975	07:30:00	0	0	0	0	0	0
16.01.1975	07:30:00	0	0	0	0	0	0
17.01.1975	07:30:00	0.890741403	0	0	0	0	0.643966595
18.01.1975	07:30:00	0	0.801360808	0.617582193	0	0	0.890741403
19.01.1975	07:30:00	0.717480261	0	0	0.617582193	0.617582193	0
20.01.1975	07:30:00	0	0	0	0	0	0
21.01.1975	07:30:00	0	0	0	0	0	0
22.01.1975	07:30:00	0	0	0.983371967	1.174161619	1.174161619	0
23.01.1975	07:30:00	0.801360808	0.593699457	0.593699457	0.617582193	0.617582193	1.174161619
24.01.1975	07:30:00	9.085121132	0.643966595	0.593699457	0	0	0.801360808
25.01.1975	07:30:00	0	0.617582193	0.890741403	2.362815693	2.362815693	0.593699457
26.01.1975	07:30:00	0	0	0	0	0	0
27.01.1975	07:30:00	2.362815693	0.890741403	0.593699457	2.7633302	2.863551465	0.983371967
28.01.1975	07:30:00	3.967093553	2.063050667	3.264663907	3.565655917	3.465314609	4.268218851
29.01.1975	07:30:00	0	0.593699457	0	0.617582193	0.617582193	0
30.01.1975	07:30:00	1.665007307	1.56599767	1.174161619	1.36899972	1.36899972	1.36899972
31.01.1975	07:30:00	4.569362904	4.268218851	5.673552013	3.364983343	3.465314609	5.673552013
01.02.1975	07:30:00	1.36899972	0.890741403	0.643966595	0.643966595	0.643966595	5.673552013
02.02.1975	07:30:00	4.368598845	2.663139914	3.364983343	3.66600572	3.866725628	3.164358374
03.02.1975	07:30:00	0.617582193	0.593699457	0.617582193	0.617582193	0.617582193	0
04.02.1975	07:30:00	0	0.643966595	0	0	0	0
05.02.1975	07:30:00	0	1.056733275	0	0	0	0
06.02.1975	07:30:00	0	1.056733275	0	0	0	0
07.02.1975	07:30:00	0	1.063958636	0	0	0	0
08.02.1975	07:30:00	0	0	0	0	0	0
09.02.1975	07:30:00	0	0	0	0	0	0
10.02.1975	07:30:00	0	0	0	0	0	0
11.02.1975	07:30:00	1.863710238	0.593699457	0.593699457	1.467298455	1.467298455	2.362815693
12.02.1975	07:30:00	0	0.617582193	0	0	0	0
13.02.1975	07:30:00	1.174161619	0.593699457	3.06406916	1.764261312	1.963316409	3.565655917
14.02.1975	07:30:00	2.462875389	1.271227227	3.364983343	4.770129582	4.569362904	0
15.02.1975	07:30:00	0	1.326834926	0	0	0	0
16.02.1975	07:30:00	0	1.056733275	0	0	0	0
17.02.1975	07:30:00	0	1.063958636	0	0	0	1.056733275
18.02.1975	07:30:00	7.078610204	2.863551465	5.773925864	4.970896169	5.372421101	12.59473567
19.02.1975	07:30:00	12.7952284	21.91331457	14.79987922	12.49448727	12.89547276	5.673552013
20.02.1975	07:30:00	0	1.10297199	0	1.063958636	1.063958636	0
21.02.1975	07:30:00	0	0	0	0	0	0
22.02.1975	07:30:00	0	0	0	0	0	0
23.02.1975	07:30:00	0	0	0	0	0	0
24.02.1975	07:30:00	0	0	0	0	0	0
25.02.1975	07:30:00	0	0	0	1.063958636	1.063958636	0
26.02.1975	07:30:00	0	0	0	0	0	0
27.02.1975	07:30:00	0	0	0	0	0	0
28.02.1975	07:30:00	0	0	0	0	0	0
01.03.1975	07:30:00	0	0	0	0	0	0
02.03.1975	07:30:00	0	0	0	0	0	0
03.03.1975	07:30:00	0	0	0	0	0	0
04.03.1975	07:30:00	0	0	0	0	0	0
05.03.1975	07:30:00	0	0	0	0	0	0
06.03.1975	07:30:00	0	0	0	0	0	0
07.03.1975	07:30:00	2.863551465	0	0	0	0	0
08.03.1975	07:30:00	0	0	0	0	0	0
09.03.1975	07:30:00	0	0	0	0	0	0
10.03.1975	07:30:00	0	0	0	0	0	0
11.03.1975	07:30:00	0	0	0.643966595	0.593699457	0.617582193	0
12.03.1975	07:30:00	3.967093553	4.268218851	3.967093553	2.262816675	2.162890142	4.669746101
13.03.1975	07:30:00	3.465314609	2.262816675	2.262816675	2.362815693	1.963316409	2.362815693
14.03.1975	07:30:00	1.467298455	2.063050667	2.162890142	3.565655917	0.717480261	2.063050667
15.03.1975	07:30:00	0	0.801360808	0.593699457	0.593699457	2.162890142	0.717480261
16.03.1975	07:30:00	3.866725628	4.067465566	2.462875389	2.7633302	3.967093553	0.593699457
17.03.1975	07:30:00	0	0	0	0	0	1.10297199
18.03.1975	07:30:00	1.591393636	2.639099223	2.73656317	3.521425924	2.834208074	2.541839741
19.03.1975	07:30:00	1.467298455	2.963799086	2.362815693	3.866725628	3.66600572	3.164358374
20.03.1975	07:30:00	6.877912382	7.881315286	13.59714703	10.38892992	7.580317002	10.89031571
21.03.1975	07:30:00	0	0	0	0	0	0
22.03.1975	07:30:00	0	0	0	0	0	0
23.03.1975	07:30:00	0	0	0	0	0	0
24.03.1975	07:30:00	4.167840892	3.164358374	2.663139914	3.766362679	3.66600572	2.562986113
25.03.1975	07:30:00	4.46898035	3.766362679	6.275767991	6.376130583	6.075036824	6.175403391
26.03.1975	07:30:00	5.372421101	5.773925864	6.476491133	5.472799523	4.067465566	5.573176532
27.03.1975	07:30:00	6.075036824	2.462875389	2.863551465	2.262816675	1.963316409	2.963799086
28.03.1975	07:30:00	0.983371967	0	2.663139914	0.617582193	0	0
29.03.1975	07:30:00	0	0	0.643966595	0.617582193	0	0
30.03.1975	07:30:00	0	0	0	0	0	0
31.03.1975	07:30:00	0	0	0	0	0	0
01.04.1975	07:30:00	0	0	0	0	0	0
02.04.1975	07:30:00	1.863710238	2.162890142	3.565655917	1.764261312	1.271227227	3.06406916
03.04.1975	07:30:00	1.963316409	0.593699457	0.643966595	1.764261312	1.174161619	0
04.04.1975	07:30:00	7.279299398	8.784196996	5.171660555	5.874298	4.067465566	4.669746101
05.04.1975	07:30:00	9.386027791	5.773925864	10.18836375	8.884507012	7.479979956	9.18542527
06.04.1975	07:30:00	4.608919348	4.212754671	4.41075579	4.212754671	3.619992315	4.509818588
07.04.1975	07:30:00	0	0.593699457	0	0	0	0
08.04.1975	07:30:00	2.663139914	1.56599767	1.174161619	1.07807131	0.801360808	1.56599767
09.04.1975	07:30:00	0	0	0	0	0	0
10.04.1975	07:30:00	3.06406916	1.07807131	3.766362679	0.801360808	0.717480261	2.462875389
11.04.1975	07:30:00	1.764261312	2.262816675	0.593699457	0.593699457	0.801360808	0.643966595
12.04.1975	07:30:00	4.870513031	2.963799086	4.167840892	3.465314609	3.565655917	4.368598845
13.04.1975	07:30:00	6.175403391	3.364983343	3.364983343	2.462875389	3.164358374	3.66600572
14.04.1975	07:30:00	6.476491133	6.275767991	6.075036824	5.673552013	4.268218851	5.673552013
15.04.1975	07:30:00	11.69244935	13.79761414	19.90992154	18.00643953	16.50348421	16.50348421
16.04.1975	07:30:00	4.970896169	3.66600572	3.866725628	6.677205989	6.075036824	3.06406916
17.04.1975	07:30:00	0	0	0	0	0	0
18.04.1975	07:30:00	0	0	0	0	0	0
19.04.1975	07:30:00	0	0.801360808	0.617582193	0	0	0.617582193
20.04.1975	07:30:00	1.963316409	0.801360808	1.271227227	1.07807131	0.593699457	0
21.04.1975	07:30:00	0	0	0	0	0	0
22.04.1975	07:30:00	0	0	0	0	0	0
23.04.1975	07:30:00	0	0	0	0	0	0
24.04.1975	07:30:00	0	0	0	0	0	0
25.04.1975	07:30:00	0	0	0	0	0	0
26.04.1975	07:30:00	0	0	0	0	0	0
27.04.1975	07:30:00	0	0	0	0	0	0
28.04.1975	07:30:00	0	0	0	0	0	0
29.04.1975	07:30:00	0	0	0	0	0	0
30.04.1975	07:30:00	0.717480261	1.07807131	0	0	0	0
01.05.1975	07:30:00	0	0	0	0	0	0
02.05.1975	07:30:00	0.667815292	1.370023563	1.873556461	2.481381192	2.481381192	3.089500974
03.05.1975	07:30:00	12.56413123	12.46363231	16.78248497	14.57344982	14.57344982	13.16705462
04.05.1975	07:30:00	0.692979055	0	0	0	0	0
05.05.1975	07:30:00	0	0	0	0	0	0
06.05.1975	07:30:00	0	0.692979055	0	0	0	0
07.05.1975	07:30:00	0	0	1.171551584	1.873556461	2.076013625	0.978039534
08.05.1975	07:30:00	12.46363231	8.842900014	6.021288245	10.45285488	10.85514283	2.684117799
09.05.1975	07:30:00	0.692979055	0	1.67148603	2.177321018	2.177321018	1.873556461
10.05.1975	07:30:00	1.370023563	2.177321018	0.978039534	1.171551584	1.171551584	2.177321018
11.05.1975	07:30:00	5.213723505	3.595913155	4.607503752	7.43289719	7.735160371	4.101911613
12.05.1975	07:30:00	0.692979055	0	1.370023563	1.370023563	1.270398748	0
13.05.1975	07:30:00	0	0	0	0	0	0
14.05.1975	07:30:00	0	0	0	0.667815292	0.667815292	0
15.05.1975	07:30:00	0	0	0	0.667815292	0.667815292	0
16.05.1975	07:30:00	0	0	0	0	0	0
17.05.1975	07:30:00	0	0	0	0.978039534	0.978039534	0
18.05.1975	07:30:00	0.692979055	0.720722958	0.667815292	2.380015014	2.684117799	0
19.05.1975	07:30:00	0	0	0	0	0	0
20.05.1975	07:30:00	0	0	0	0	0	0
21.05.1975	07:30:00	0	0	0	0	0	0
22.05.1975	07:30:00	0	0	0	0	0	0
23.05.1975	07:30:00	0	0	0	0	0	0
24.05.1975	07:30:00	0	0	0	0	0	0
25.05.1975	07:30:00	0.692979055	0	0	0.667815292	0.667815292	0
26.05.1975	07:30:00	0	0	0	0	0	0
27.05.1975	07:30:00	0	0	0	0	0	0
28.05.1975	07:30:00	0	0	0	0	0	0
29.05.1975	07:30:00	1.570702139	1.370023563	1.073877368	1.270398748	1.270398748	1.270398748
30.05.1975	07:30:00	3.393396622	3.79836271	4.203061693	3.595913155	3.79836271	3.494663197
31.05.1975	07:30:00	0	0	0	0	0	0
01.06.1975	07:30:00	0.667815292	0	0	0	0	0
02.06.1975	07:30:00	0.797750995	0	2.5827505	1.570702139	1.570702139	0
03.06.1975	07:30:00	1.270398748	0.88522541	0.88522541	0.720722958	0.797750995	2.076013625
04.06.1975	07:30:00	2.785479159	1.370023563	0.667815292	0.692979055	0.692979055	1.772455131
05.06.1975	07:30:00	0	0	0	0	0	0
06.06.1975	07:30:00	0	0	0	0	0	0
07.06.1975	07:30:00	0	0	0	0	0	0
08.06.1975	07:30:00	4.708576084	1.67148603	2.076013625	2.988172753	3.190814944	2.076013625
09.06.1975	07:30:00	14.07122993	13.46847326	13.87032262	12.66462673	12.86560767	11.55898019
10.06.1975	07:30:00	6.928960503	2.684117799	2.988172753	2.886831572	2.988172753	3.697146341
11.06.1975	07:30:00	0	0	0	0	0	0
12.06.1975	07:30:00	0	0	0	0	0	0
13.06.1975	07:30:00	0	0	0	0	0	0
14.06.1975	07:30:00	0	0	0	0	0	0
15.06.1975	07:30:00	1.270398748	1.570702139	0.720722958	0.978039534	0.720722958	0.797750995
16.06.1975	07:30:00	0.978039534	0.797750995	1.171551584	2.076013625	3.393396622	0.720722958
17.06.1975	07:30:00	3.190814944	0	0.667815292	0	0	1.772455131
18.06.1975	07:30:00	29.62029047	30.02120958	26.01146234	27.114273	17.28439115	26.91376983
19.06.1975	07:30:00	0.978039534	0.667815292	0.667815292	1.270398748	1.171551584	4.607503752
20.06.1975	07:30:00	3.595913155	12.46363231	10.15109001	11.96108482	12.76511886	9.748667619
21.06.1975	07:30:00	4.506416436	1.570702139	5.718541172	1.570702139	1.772455131	2.278658685
22.06.1975	07:30:00	2.278658685	1.073877368	2.380015014	8.54087019	8.037354819	1.67148603
23.06.1975	07:30:00	3.190814944	4.910676993	20.09423494	3.899562299	3.595913155	5.920383891
24.06.1975	07:30:00	23.00320518	20.4955392	9.648049089	30.52234273	40.14130648	16.88287021
25.06.1975	07:30:00	0	0	0	0	0	0
26.06.1975	07:30:00	0	0	0	0	0	0
27.06.1975	07:30:00	0	0	0	0	0	0
28.06.1975	07:30:00	0	0	0	0	0	0
29.06.1975	07:30:00	5.112721579	4.405313841	5.819468286	1.270398748	1.171551584	6.727323998
30.06.1975	07:30:00	13.87032262	3.089500974	4.203061693	2.380015014	2.177321018	3.494663197
01.07.1975	07:30:00	2.5827505	1.073877368	2.177321018	1.470178465	1.974751907	1.570702139
02.07.1975	07:30:00	2.684117799	0.978039534	1.171551584	0.88522541	1.073877368	0.797750995
03.07.1975	07:30:00	0.692979055	0.978039534	0	0	0	0
04.07.1975	07:30:00	5.213723505	1.171551584	0.88522541	1.073877368	0.978039534	0.797750995
05.07.1975	07:30:00	0	0	0	0	0	0
06.07.1975	07:30:00	0	0	0	0	0	0
07.07.1975	07:30:00	0	0	0	0	0	0
08.07.1975	07:30:00	0	0	0	0	0	0
09.07.1975	07:30:00	0	0	0	0	0	0.797750995
10.07.1975	07:30:00	0	0	0.692979055	0	0	0
11.07.1975	07:30:00	22.80262043	2.886831572	9.648049089	5.617602284	7.533659481	9.245520507
12.07.1975	07:30:00	6.223064198	2.785479159	0	0	0	0.978039534
13.07.1975	07:30:00	0	0	0	0	0	0.667815292
14.07.1975	07:30:00	0	1.370023563	1.570702139	1.370023563	1.570702139	1.370023563
15.07.1975	07:30:00	0	0	0	0	0	0
16.07.1975	07:30:00	0	0	0	0	0	0
17.07.1975	07:30:00	0	0	0	0	0	0
18.07.1975	07:30:00	10.5534337	11.65951212	21.29808027	14.17167937	16.58170834	21.79962497
19.07.1975	07:30:00	6.424798079	1.873556461	0.978039534	8.94356412	8.339484526	0
20.07.1975	07:30:00	8.440180686	0.88522541	0.692979055	3.393396622	3.595913155	0
21.07.1975	07:30:00	0.720722958	0.720722958	0	1.270398748	1.171551584	0
22.07.1975	07:30:00	2.988172753	2.886831572	6.928960503	2.988172753	3.089500974	4.708576084
23.07.1975	07:30:00	0	0	0	0	0	0
24.07.1975	07:30:00	2.177321018	0	0	0	0	0.797750995
25.07.1975	07:30:00	4.405313841	0.88522541	2.886831572	3.494663197	3.79836271	2.380015014
26.07.1975	07:30:00	0	0	0	0	0	0
27.07.1975	07:30:00	0	0	0	0	0	0
28.07.1975	07:30:00	0	0	0	0	0	0
29.07.1975	07:30:00	0	0	0	0	0	0
30.07.1975	07:30:00	0	0	0	0	0	0
31.07.1975	07:30:00	0	0	0	0	0	0
01.08.1975	07:30:00	0	0	0	0	0	0
02.08.1975	07:30:00	0	0	0	0	0	0
03.08.1975	07:30:00	0	0	0	0	0	0
04.08.1975	07:30:00	0	0	0	0	0	0
05.08.1975	07:30:00	0	0	0	0	0	0
06.08.1975	07:30:00	0	0	0	0	0	0
07.08.1975	07:30:00	0	0	0	0	0	0
08.08.1975	07:30:00	0	0	0	0	0	0
09.08.1975	07:30:00	0	0	0	0	0	0
10.08.1975	07:30:00	0	0	0	0	0	0
11.08.1975	07:30:00	9.144874259	10.95570367	1.873556461	2.177321018	2.177321018	0
12.08.1975	07:30:00	0	0	0	0	0.667815292	0
13.08.1975	07:30:00	0	0	0	0	0	0
14.08.1975	07:30:00	0	0	0	0	0	0
15.08.1975	07:30:00	2.684117799	1.873556461	1.570702139	1.772455131	1.470178465	2.076013625
16.08.1975	07:30:00	0	0	0	0	0	0
17.08.1975	07:30:00	13.16705462	3.393396622	2.278658685	4.405313841	4.607503752	2.481381192
18.08.1975	07:30:00	6.223064198	2.886831572	7.93663072	16.0797298	16.28052767	5.415688102
19.08.1975	07:30:00	0	0	0	0	0	0
20.08.1975	07:30:00	1.570702139	2.380015014	1.470178465	1.270398748	1.270398748	1.073877368
21.08.1975	07:30:00	0	0	0	0	0	0
22.08.1975	07:30:00	39.84078117	25.51014862	58.96853548	42.94603981	46.65186965	33.02776334
23.08.1975	07:30:00	2.684117799	1.873556461	2.684117799	0.978039534	1.470178465	0
24.08.1975	07:30:00	11.35790444	10.45285488	9.446795882	11.2573605	10.7545776	10.050492
25.08.1975	07:30:00	11.45844432	8.440180686	11.86056438	10.45285488	10.95570367	8.238781584
26.08.1975	07:30:00	0	0	0	0	0	0
27.08.1975	07:30:00	0	0	0	0	0	0
28.08.1975	07:30:00	0	0	0	0	0	0
29.08.1975	07:30:00	0	0	0	0	0	0
30.08.1975	07:30:00	0	0	0	0	0	0
31.08.1975	07:30:00	15.77851639	3.899562299	2.684117799	0.692979055	0.692979055	8.641553166
01.09.1975	07:30:00	0	0	0	0	0	0
02.09.1975	07:30:00	0.978039534	4.607503752	0.692979055	0	0	1.772455131
03.09.1975	07:30:00	5.718541172	1.073877368	0.692979055	0	0	0
04.09.1975	07:30:00	4.000745214	0.797750995	0.667815292	1.171551584	1.270398748	0.88522541
05.09.1975	07:30:00	6.525649819	0.978039534	0.692979055	0	0	0
06.09.1975	07:30:00	0	0.720722958	0	0	0	0
07.09.1975	07:30:00	0	0	0	0.692979055	0.692979055	0
08.09.1975	07:30:00	0	0	0	0	0	0
09.09.1975	07:30:00	0	0	0	0	0	0
10.09.1975	07:30:00	0	0	0	0	0	0
11.09.1975	07:30:00	8.842900014	12.9660932	10.95570367	8.842900014	10.25168311	9.648049089
12.09.1975	07:30:00	5.415688102	4.405313841	6.828146858	5.516651353	4.607503752	5.617602284
13.09.1975	07:30:00	0	2.684117799	1.772455131	1.470178465	2.278658685	1.570702139
14.09.1975	07:30:00	3.899562299	1.370023563	0.88522541	1.073877368	1.171551584	0.978039534
15.09.1975	07:30:00	0	0	0	0	0	0
16.09.1975	07:30:00	0	0	0	0	0	0
17.09.1975	07:30:00	0	0	0	0	0	0
18.09.1975	07:30:00	0	0	0	0	0	0
19.09.1975	07:30:00	0.797750995	0.720722958	0	0.692979055	0.692979055	0.720722958
20.09.1975	07:30:00	0	0	0	0	0	0
21.09.1975	07:30:00	0	0	0	0	0	0
22.09.1975	07:30:00	0	0	0	0	0	0
23.09.1975	07:30:00	0	0	0	0	0	0
24.09.1975	07:30:00	0	0	0	0	0	0
25.09.1975	07:30:00	0	0	0	0	0	0
26.09.1975	07:30:00	2.481381192	1.772455131	2.481381192	1.67148603	1.873556461	2.380015014
27.09.1975	07:30:00	0.720722958	0	0.667815292	0.692979055	0.692979055	0
28.09.1975	07:30:00	0	0.692979055	0.692979055	0.88522541	1.073877368	1.171551584
29.09.1975	07:30:00	0	0	0	0	0	0
30.09.1975	07:30:00	0	0	0	0	0	0
01.10.1975	07:30:00	0	0	0	0.720722958	0.720722958	0
02.10.1975	07:30:00	0	1.772455131	1.073877368	2.785479159	2.785479159	1.171551584
03.10.1975	07:30:00	3.494663197	1.171551584	2.177321018	3.190814944	2.988172753	1.370023563
04.10.1975	07:30:00	0	0	0	0	0	0
05.10.1975	07:30:00	5.819468286	4.607503752	3.494663197	3.393396622	3.494663197	5.213723505
06.10.1975	07:30:00	0	1.873556461	0.692979055	0	0	0
07.10.1975	07:30:00	1.570702139	0.978039534	1.67148603	0.88522541	0.978039534	2.278658685
08.10.1975	07:30:00	1.370023563	0	0.88522541	1.370023563	1.370023563	0.720722958
09.10.1975	07:30:00	2.988172753	2.177321018	1.570702139	2.684117799	2.886831572	1.873556461
10.10.1975	07:30:00	0	0	0.692979055	0	0	0
11.10.1975	07:30:00	0	0	0	0	0	0
12.10.1975	07:30:00	1.873556461	1.974751907	0.667815292	0.797750995	0.797750995	0
13.10.1975	07:30:00	5.617602284	5.314712248	6.62649172	10.95570367	11.65951212	5.213723505
14.10.1975	07:30:00	0	0	0.667815292	0	0	0
15.10.1975	07:30:00	0	0	0	0	0.692979055	0
16.10.1975	07:30:00	0	0	0	0	0	0
17.10.1975	07:30:00	4.607503752	4.910676993	6.021288245	4.607503752	4.607503752	5.112721579
18.10.1975	07:30:00	2.076013625	2.380015014	2.076013625	2.076013625	1.974751907	1.67148603
19.10.1975	07:30:00	4.910676993	7.43289719	10.15109001	7.835899286	8.037354819	3.494663197
20.10.1975	07:30:00	2.076013625	2.5827505	3.089500974	3.393396622	3.393396622	1.873556461
21.10.1975	07:30:00	0.797750995	0	0.692979055	0.720722958	0.797750995	1.370023563
22.10.1975	07:30:00	0	0	1.570702139	1.873556461	2.076013625	0.692979055
23.10.1975	07:30:00	0	0	0.692979055	0	0	0
24.10.1975	07:30:00	0	0	0	0	0	0
25.10.1975	07:30:00	0	0	0.88522541	0.667815292	0.667815292	0
26.10.1975	07:30:00	0	0	0	0	0	0
27.10.1975	07:30:00	0	0	0	0	0	0
28.10.1975	07:30:00	0	0	0	0	0	0
29.10.1975	07:30:00	0	0	0	0	0	0
30.10.1975	07:30:00	0	0	0	0	0	0
31.10.1975	07:30:00	0	0	0	0	0	0
01.11.1975	07:30:00	0	0	0	0	0	0
02.11.1975	07:30:00	0	0	0	0	0	0
03.11.1975	07:30:00	0	0	0	0	0	0
04.11.1975	07:30:00	0	0	0	0	0	0
05.11.1975	07:30:00	0.593699457	0	0	0.617582193	0.617582193	0
06.11.1975	07:30:00	0	0	0	0	0	0
07.11.1975	07:30:00	0	0	0	0	0	0
08.11.1975	07:30:00	0	0	0	0	0	0
09.11.1975	07:30:00	3.264663907	2.262816675	1.07807131	0.593699457	0.593699457	1.665007307
10.11.1975	07:30:00	0	0	0	0	0	0
11.11.1975	07:30:00	0.643966595	0.801360808	0.617582193	0	0	0.617582193
12.11.1975	07:30:00	1.412593455	0	1.168946893	1.10297199	1.10297199	1.063958636
13.11.1975	07:30:00	0	0	0	0	0	0
14.11.1975	07:30:00	2.963799086	1.764261312	2.7633302	3.465314609	3.465314609	3.66600572
15.11.1975	07:30:00	0	0	0	0	0	0
16.11.1975	07:30:00	0	0	0	0	0	0
17.11.1975	07:30:00	0	0.801360808	0	0	0	0
18.11.1975	07:30:00	4.268218851	2.262816675	2.863551465	3.06406916	3.06406916	1.665007307
