# J2K model output
# 
#date/time	catchmentNRD1_w	catchmentNRD2_w	catchmentNRG1_w	catchmentNRG2_w	catchmentSimRunoffN	sNO3_Pool	sNH4_Pool	sN_activ_pool	sN_stabel_pool	sum_Ninput	PercoN	sinterflowN	actN_up	Denit_rate	Volati_rate
1993-11-03 07:30	0.0	1.8950874663611313E-7	2.3996678989814695E-10	1.1096944021069952E-10	33.086490946191134	2.5554491924907494E-4	3.934301566904318E-6	0.0070720228126392995	0.3465280299082895	0.0	1.3040911629565575E-9	7.26818887290494E-9	0.0	0.0	8.260111101504816E-17
1993-11-04 07:30	0.0	1.7594626177314944E-7	2.412241868481924E-10	1.1680434074712804E-10	30.724218100166475	2.579095157500151E-4	3.882086360383736E-6	0.007072023364030306	0.34652802991916976	4.967682595917949E-8	1.1357155955932459E-9	5.632846539903448E-9	0.0	0.0	8.498100220207724E-17
1993-11-05 07:30	0.0	1.609248677963736E-7	2.3902435578116743E-10	1.2125402360669497E-10	28.10686001440087	2.6138426652017684E-4	3.833180505755608E-6	0.007072023915060583	0.34652802993031834	1.1298985058181758E-6	1.0715467911412698E-9	9.735278907900611E-9	0.0	0.0	6.724808219628372E-17
1993-11-06 07:30	0.0	1.4796182417894562E-7	2.3869413508756673E-10	1.2719543792074547E-10	25.848792561089727	2.670264700612979E-4	3.7875334258797625E-6	0.007072024489211727	0.34652802994173737	3.3849330425903055E-6	6.187420568858316E-9	1.8896270333891017E-7	0.0	9.822723445563892E-10	4.934763051081201E-17
1993-11-07 07:30	0.0	1.3554010344761447E-7	2.385235519649884E-10	1.3415719754399454E-10	23.68526606556233	2.7058472219257683E-4	3.7445199906740567E-6	0.007072025061370648	0.3465280299534385	1.2950187911452202E-6	1.023808290078945E-8	2.0728689692422673E-7	0.0	0.0	3.8481849372950045E-17
1993-11-08 07:30	0.0	1.2435824531838502E-7	2.411330694046667E-10	1.4429290269090608E-10	21.738845701408383	2.739649375522331E-4	3.703439393303581E-6	0.007072025628461268	0.34652802996541826	1.1241596687433851E-6	1.2658721065113163E-8	2.2349291831279926E-7	0.0	0.0	3.3712635274432214E-17
1993-11-09 07:30	0.0	1.1371449491554621E-7	2.47129713026925E-10	1.5867494760339284E-10	19.887530631578578	2.763787941289572E-4	3.6645893816002363E-6	0.007072026183609138	0.34652802997767684	7.9939667199843E-8	9.516927875088649E-9	1.2745633621116516E-7	0.0	0.0	2.6550367690281083E-17
1993-11-10 07:30	0.0	1.0426824106393164E-7	2.5964040141270374E-10	1.7975035629835376E-10	18.247202670748006	2.78748603900321E-4	3.6277043280402265E-6	0.007072026727503706	0.34652802999020643	2.823881017737137E-8	8.44344215729962E-9	8.910939670241207E-8	0.0	0.0	2.1406527579383235E-17
1993-11-11 07:30	0.0	9.64149835787583E-8	2.812811000766846E-10	2.0958547721497958E-10	16.887600808225784	2.819452908763323E-4	3.5924418806898643E-6	0.0070720272660343446	0.34652803000300414	8.96292383360766E-7	1.3541987139698114E-8	1.1835310392093323E-7	0.0	0.0	1.876708241090299E-17
1993-11-12 07:30	0.0	8.983381474562145E-8	3.1179298438956064E-10	2.478629770889197E-10	15.752700652368729	2.845537044947594E-4	3.5593592133060634E-6	0.007072027795238161	0.3465280300160649	2.7278359111167286E-7	1.2726115636733537E-8	9.292576721084677E-8	0.0	0.0	1.2847255981000785E-17
1993-11-13 07:30	0.0	8.467784540035096E-8	3.5159925903076127E-10	2.9458901410744567E-10	14.86925936571582	2.876204024894054E-4	3.528522278916885E-6	0.007072028318894857	0.34652803002938287	7.575787026941393E-7	1.8593056000600342E-8	1.3063735793167987E-7	0.0	0.0	7.321490778109561E-18
1993-11-14 07:30	0.0	1.068854606533769E-7	6.41563864119127E-10	4.879586365207293E-10	18.823568586157087	2.8621378004688587E-4	3.4984267245420225E-6	0.007072028864581637	0.3465280300429596	9.168074218962073E-6	6.807812134933044E-7	1.0395653591811987E-5	0.0	2.0469056759780094E-6	5.2664278137493534E-18
