# Thornthwaite model output
# 
time	daylength	potet	snowMelt	runoff	soilMoistStor
1990-04-03 07:30	13.65051396297922	72.27924778586407	6.947122833165346E-35	0.040084193779229095	121.14339942066778
1990-04-04 07:30	13.65051396297922	38.17446079942039	3.473561416582673E-35	0.020042096889614548	188.91515862124737
1990-04-05 07:30	13.65051396297922	29.11354983990991	1.7367807082913366E-35	0.010021048444807274	189.60427638133746
1990-04-06 07:30	13.65051396297922	28.354802893363516	8.683903541456683E-36	17.233968618209378	200.0
1990-04-07 07:30	13.65051396297922	35.30739868674641	4.3419517707283414E-36	8.616984309104689	198.55927001325358
1990-04-08 07:30	13.65051396297922	53.48169969034683	2.1709758853641707E-36	71.88560731600572	200.0
1990-04-09 07:30	13.65051396297922	59.462855810654084	1.0854879426820854E-36	68.8223717526758	200.0
1990-04-10 07:30	13.65051396297922	87.25484631720116	5.427439713410427E-37	35.92520406773733	200.0
1990-04-11 07:30	13.65051396297922	120.80069131888379	2.7137198567052134E-37	23.72925637442677	200.0
1990-04-12 07:30	13.65051396297922	140.99992125781242	1.3568599283526067E-37	11.864628187213386	153.4316354421876
1990-04-13 07:30	13.65051396297922	138.1687021827744	6.784299641763033E-38	5.932314093606693	79.93239766478561
1990-04-14 07:30	13.65051396297922	103.45554549600509	3.3921498208815167E-38	2.9661570468033465	164.6062011687805
1990-04-15 07:30	13.65051396297922	80.73257312535718	1.6960749104407584E-38	1.4830785234016732	173.90251294342332
1990-04-16 07:30	13.65051396297922	53.851399758494786	8.480374552203792E-39	7.009207054165103	200.0
1990-04-17 07:30	13.65051396297922	34.757711633543	4.240187276101896E-39	8.929304160311048	200.0
1990-04-18 07:30	13.65051396297922	29.573987282339452	2.120093638050948E-39	4.464652080155524	189.36312361766056
1990-04-19 07:30	13.65051396297922	41.527852239396935	1.060046819025474E-39	2.232326040077762	182.697261655639
1990-04-20 07:30	13.65051396297922	58.78404100127035	5.30023409512737E-40	1.116163020038881	193.93256115436867
1990-04-21 07:30	13.65051396297922	72.36230373273521	2.650117047563685E-40	9.51854132083617	200.0
1990-04-22 07:30	13.65051396297922	106.38666604439094	1.3250585237818425E-40	4.759270660418085	190.07688835560907
1990-04-23 07:30	13.65051396297922	116.48752639735272	6.625292618909212E-41	2.3796353302090427	172.76302124353856
1990-04-24 07:30	13.65051396297922	156.2296686519834	3.312646309454606E-41	1.1898176651045214	55.65474006471679
1990-04-25 07:30	13.65051396297922	129.36630573624393	1.656323154727303E-41	0.5949088325522607	76.68465932847285
1990-04-26 07:30	13.65051396297922	82.98813878027526	8.281615773636515E-42	0.29745441627613034	155.60742454819757
1990-04-27 07:30	13.65051396297922	75.8791638871334	4.140807886818258E-42	0.14872720813806517	199.36226366106416
1990-04-28 07:30	13.65051396297922	47.26274925484583	2.070403943409129E-42	20.4894505571782	200.0
1990-04-29 07:30	13.65051396297922	33.82596006271165	1.0352019717045644E-42	16.078857497233273	200.0
1990-04-30 07:30	13.65051396297922	35.011374795338476	5.176009858522822E-43	15.764408450947393	200.0
1990-05-01 07:30	15.050936226789666	39.58862220696878	2.588004929261411E-43	22.928225171989308	200.0
